outcome,time_to_insert_s,peak_contact_force,contact_events,jerk_integral,n_steps,duration_s,seed,config_label,success
success,3.6959999999998145,29.117331790862174,1,99.95564940215648,1875,3.747999999999809,54,residual,True
success,2.73799999999992,8.86133203261401,1,6.7448209445969605,1396,2.7899999999999143,55,human_only,True
force_abort,,38.395538978617715,1,165.8991152030814,1359,2.7159999999999225,55,residual,False
force_abort,,33.00990752965072,1,21.34710855445048,1851,3.699999999999814,56,human_only,False
success,3.7799999999998053,9.667919212827568,1,69.01553851379961,1917,3.8319999999997996,56,residual,True
success,17.362000000001256,8.640126240240644,1,84.5103200949142,8708,17.414000000001227,57,human_only,True
success,17.26200000000131,9.389437691631073,1,155.22550713164884,8658,17.314000000001283,57,residual,True
timeout,,8.645422884467312,1,86.53004670011413,9000,17.998000000000903,58,human_only,False
timeout,,9.341522867348836,1,193.53031713108004,9000,17.998000000000903,58,residual,False
force_abort,,31.165606154974093,1,14.87578890051107,834,1.6660000000000013,59,human_only,False
force_abort,,30.84130385985945,1,48.35684111243043,841,1.6800000000000013,59,residual,False
timeout,,8.650120487834599,1,83.90579576008179,9000,17.998000000000903,60,human_only,False
timeout,,9.35666019978951,1,260.3736962720847,9000,17.998000000000903,60,residual,False
force_abort,,34.96808175695463,1,15.10711082008927,1858,3.7139999999998126,61,human_only,False
success,3.901999999999792,24.469383588949135,1,71.78705482794805,1978,3.953999999999786,61,residual,True
force_abort,,35.52168138246103,1,16.59829755833408,895,1.7880000000000014,62,human_only,False
force_abort,,40.904918376835305,1,25.110109401156272,839,1.6760000000000013,62,residual,False
timeout,,8.65009335958298,1,87.17420604767015,9000,17.998000000000903,63,human_only,False
timeout,,9.41842931793425,1,184.2594142071855,9000,17.998000000000903,63,residual,False
success,6.833999999999469,21.566027838346475,1,64.00991912410036,3444,6.885999999999464,64,human_only,True
success,15.580000000001872,28.95916903691447,1,271.3348147722652,7816,15.630000000001889,64,residual,True
success,10.372000000000133,13.69229158048667,1,80.91987074307693,5212,10.42200000000015,65,human_only,True
